cpr,kan_R,kan_python
0701608072,TRUE,TRUE
1111748972,TRUE,TRUE
1611709886,FALSE,TRUE
2407749969,FALSE,TRUE
0302749743,FALSE,TRUE
1712696521,TRUE,FALSE
1708740666,FALSE,TRUE
2011645015,FALSE,TRUE
2701856146,FALSE,FALSE
1612624798,FALSE,FALSE
1508668823,TRUE,TRUE
1202655936,TRUE,FALSE
2710845346,TRUE,FALSE
1608713556,TRUE,TRUE
1902573323,FALSE,FALSE
0207623442,FALSE,FALSE
2601985397,TRUE,FALSE
0702811789,TRUE,TRUE
2903771527,TRUE,FALSE
2307786815,FALSE,FALSE
2612719205,TRUE,TRUE
2310675319,FALSE,TRUE
0706868382,TRUE,FALSE
2009963311,TRUE,FALSE
2610729659,FALSE,TRUE
1807758218,FALSE,TRUE
0705966461,FALSE,FALSE
2401816124,FALSE,FALSE
1903824845,FALSE,TRUE
0611911274,TRUE,FALSE
1006594879,FALSE,FALSE
3101845813,FALSE,FALSE
2412956789,TRUE,TRUE
2206695057,FALSE,TRUE
2103697203,TRUE,TRUE
3110918408,TRUE,FALSE
3108854299,TRUE,TRUE
0902556759,FALSE,TRUE
3006914349,FALSE,TRUE
1604884252,TRUE,TRUE
2906564296,FALSE,FALSE
1608651053,TRUE,FALSE
0509631908,TRUE,FALSE
2406789815,FALSE,TRUE
2006778966,FALSE,FALSE
2011809484,FALSE,FALSE
0907679618,FALSE,FALSE
2102887501,TRUE,TRUE
2412825191,FALSE,TRUE
2410795944,FALSE,FALSE
0602863269,FALSE,TRUE
1712936455,TRUE,FALSE
3007821379,TRUE,TRUE
1602639985,FALSE,TRUE
0309712620,TRUE,FALSE
0703688727,TRUE,TRUE
2801745469,TRUE,FALSE
0201698553,TRUE,TRUE
0305607119,FALSE,TRUE
1107904180,TRUE,TRUE
1312967650,FALSE,FALSE
0208650788,TRUE,FALSE
0810551554,TRUE,TRUE
1209911998,FALSE,TRUE
0301531976,FALSE,FALSE
0710651179,FALSE,TRUE
2010785893,TRUE,TRUE
1310974275,TRUE,TRUE
1903895819,FALSE,FALSE
2401945647,TRUE,FALSE
0401587285,TRUE,FALSE
0711935486,FALSE,TRUE
1908875804,FALSE,FALSE
0308609306,FALSE,TRUE
2106587843,FALSE,FALSE
0707844491,TRUE,TRUE
2908597676,TRUE,TRUE
1901871455,TRUE,FALSE
2201798533,TRUE,FALSE
2804632823,FALSE,FALSE
2609943750,FALSE,TRUE
2102676583,TRUE,TRUE
2104761207,FALSE,TRUE
0704954895,TRUE,TRUE
1503709845,FALSE,FALSE
0605878404,FALSE,TRUE
2809855903,TRUE,FALSE
1204661673,TRUE,FALSE
2912790542,TRUE,TRUE
1201987627,FALSE,FALSE
0506793194,TRUE,TRUE
0906830873,TRUE,FALSE
1105935031,TRUE,FALSE
2806963988,TRUE,FALSE
0407590048,FALSE,FALSE
2310888382,TRUE,FALSE
2612873102,FALSE,FALSE
1908891623,FALSE,TRUE
1412535805,TRUE,FALSE
0601964176,TRUE,TRUE
2212636819,FALSE,TRUE
2512667824,TRUE,TRUE
2807679675,FALSE,FALSE
1310760669,TRUE,FALSE
1510617824,FALSE,TRUE
0610791546,FALSE,FALSE
2102898797,TRUE,FALSE
1711640586,TRUE,FALSE
2407569484,FALSE,FALSE
0703845053,TRUE,FALSE
0711801269,FALSE,FALSE
1911689679,TRUE,TRUE
0712922508,TRUE,FALSE
1001687826,TRUE,FALSE
1901501010,TRUE,FALSE
0312538271,TRUE,FALSE
2912830070,TRUE,FALSE
2005546047,FALSE,FALSE
0303764537,TRUE,TRUE
0109724352,TRUE,FALSE
1109766119,FALSE,FALSE
1504629115,TRUE,FALSE
0710617176,FALSE,FALSE
1206894519,FALSE,TRUE
0203686646,FALSE,FALSE
0501820200,FALSE,TRUE
3006747380,FALSE,FALSE
2502757596,FALSE,TRUE
1511744011,TRUE,TRUE
2110816392,FALSE,TRUE
1610747742,FALSE,TRUE
1808856011,TRUE,TRUE
2104641980,TRUE,FALSE
1003643774,FALSE,TRUE
2206872160,TRUE,FALSE
1604685683,FALSE,FALSE
1210917139,FALSE,FALSE
3010817295,FALSE,TRUE
3009685902,FALSE,TRUE
2101840014,TRUE,FALSE
1301973873,TRUE,FALSE
2009776086,TRUE,TRUE
0205794763,FALSE,TRUE
0912709058,TRUE,FALSE
0405742515,TRUE,FALSE
3003732426,FALSE,TRUE
1901781121,TRUE,FALSE
1012773648,TRUE,TRUE
1007900773,TRUE,FALSE
1106912648,TRUE,FALSE
0502680606,FALSE,FALSE
2110749623,FALSE,TRUE
3107802656,TRUE,TRUE
2302596114,FALSE,FALSE
0610849592,TRUE,TRUE
1505745041,FALSE,FALSE
0409895984,TRUE,TRUE
1807915021,TRUE,TRUE
1909822557,FALSE,FALSE
2404813652,FALSE,FALSE
0603951802,FALSE,FALSE
1402584726,TRUE,TRUE
1708788724,TRUE,FALSE
2712741297,FALSE,TRUE
1512790319,TRUE,FALSE
0807990081,FALSE,FALSE
1807769803,TRUE,FALSE
0708888035,FALSE,TRUE
2501915385,FALSE,TRUE
3003865498,TRUE,FALSE
2907668062,FALSE,TRUE
2608964178,TRUE,TRUE
2208557984,FALSE,FALSE
2008887397,TRUE,FALSE
2811773470,TRUE,FALSE
2203769022,TRUE,TRUE
0707668827,TRUE,FALSE
0706770483,FALSE,FALSE
0510760227,TRUE,TRUE
0604894910,FALSE,FALSE
1502681635,FALSE,TRUE
2306923029,TRUE,FALSE
2405753299,TRUE,FALSE
0706700109,TRUE,FALSE
2609874422,TRUE,TRUE
1008954760,FALSE,TRUE
1002628831,FALSE,FALSE
1408810071,FALSE,TRUE
2507905841,TRUE,TRUE
0205884389,TRUE,FALSE
0112860508,FALSE,TRUE
0609763204,TRUE,FALSE
3011816894,FALSE,TRUE
0912507599,FALSE,FALSE
1807961020,FALSE,FALSE
1910789762,TRUE,FALSE
2909630709,TRUE,TRUE
2402824954,TRUE,TRUE
0811608450,TRUE,TRUE
0108922769,TRUE,FALSE
3101808458,TRUE,FALSE
0403639165,FALSE,TRUE
2408517062,FALSE,FALSE
2408703423,FALSE,TRUE
2603993444,FALSE,FALSE
2506866310,TRUE,FALSE
1712845277,FALSE,FALSE
1110792485,TRUE,TRUE
0811714750,TRUE,FALSE
1111586203,TRUE,FALSE
1204845555,FALSE,FALSE
1303840946,TRUE,FALSE
3108648558,FALSE,TRUE
3004574281,FALSE,FALSE
1105648344,TRUE,TRUE
3001871120,FALSE,FALSE
2301743230,FALSE,FALSE
2301802190,FALSE,TRUE
2812819780,TRUE,FALSE
1908651996,FALSE,TRUE
2711919757,FALSE,FALSE
2610816013,FALSE,TRUE
0206793376,TRUE,TRUE
0807914812,TRUE,TRUE
1802860958,TRUE,FALSE
1705694569,TRUE,FALSE
2310539127,TRUE,FALSE
2012847936,TRUE,FALSE
0208760105,FALSE,FALSE
0806641495,TRUE,FALSE
2110627692,TRUE,TRUE
2707712407,FALSE,FALSE
0606650517,FALSE,TRUE
1403924568,FALSE,FALSE
3011802869,FALSE,TRUE
1802674013,FALSE,TRUE
2111974004,TRUE,TRUE
0211762200,TRUE,TRUE
0805789931,FALSE,TRUE
0610696872,FALSE,TRUE
1210630350,FALSE,TRUE
2901878868,TRUE,TRUE
2104718225,TRUE,TRUE
2601989226,TRUE,FALSE
2002825065,FALSE,FALSE
0409553578,TRUE,TRUE
2911508893,FALSE,FALSE
1101900085,TRUE,FALSE
2111546171,TRUE,TRUE
1605976050,FALSE,FALSE
2108793027,TRUE,FALSE
2608864107,FALSE,TRUE
1810913422,FALSE,TRUE
2705542725,FALSE,FALSE
1402699178,FALSE,FALSE
2110920375,TRUE,FALSE
2003900211,TRUE,FALSE
2005993340,FALSE,TRUE
3006911605,TRUE,FALSE
2002559617,TRUE,TRUE
1506843289,TRUE,FALSE
2001804243,TRUE,FALSE
2309954212,FALSE,FALSE
2007783210,FALSE,TRUE
1203860992,FALSE,TRUE
0410619258,TRUE,TRUE
0210851087,TRUE,FALSE
1506753138,TRUE,TRUE
0609803275,FALSE,TRUE
2512690244,FALSE,TRUE
2503845907,TRUE,TRUE
1105821792,TRUE,FALSE
1011790057,FALSE,TRUE
1008836308,TRUE,FALSE
2011956919,FALSE,FALSE
1101887043,TRUE,TRUE
0810790651,TRUE,FALSE
2910905514,FALSE,FALSE
1001815873,FALSE,FALSE
0103923880,TRUE,TRUE
2005654402,FALSE,FALSE
0806516628,TRUE,TRUE
1602708963,FALSE,TRUE
3012975512,TRUE,TRUE
0701521206,FALSE,TRUE
2407650458,FALSE,FALSE
1805580167,TRUE,FALSE
2912986783,FALSE,FALSE
1412639419,FALSE,FALSE
1402632765,FALSE,TRUE
0811790496,TRUE,TRUE
1801880219,TRUE,TRUE
0706780979,FALSE,TRUE
0207789885,FALSE,FALSE
0811695709,FALSE,TRUE
2104993169,FALSE,FALSE
3004967477,FALSE,FALSE
0307703492,FALSE,TRUE
2310702589,TRUE,TRUE
2409733598,TRUE,FALSE
0109540748,TRUE,FALSE
1907888687,TRUE,TRUE
2501954440,TRUE,TRUE
2310968486,TRUE,TRUE
1402948910,TRUE,TRUE
0209584022,FALSE,FALSE
1107918898,FALSE,TRUE
1802915535,TRUE,FALSE
1308911447,TRUE,TRUE
2505725887,FALSE,FALSE
2106844766,TRUE,TRUE
1009851141,TRUE,FALSE
1111886324,TRUE,TRUE
2804600952,TRUE,FALSE
2103987096,FALSE,FALSE
2212748570,TRUE,FALSE
2203853400,FALSE,FALSE
0906766474,FALSE,FALSE
0312910543,FALSE,TRUE
0902880860,FALSE,TRUE
2012746587,FALSE,FALSE
0705593565,FALSE,FALSE
1809886458,TRUE,FALSE
1103917944,FALSE,TRUE
2007813049,TRUE,FALSE
1103563185,TRUE,FALSE
2506854667,FALSE,FALSE
0411626055,FALSE,FALSE
0107618355,FALSE,TRUE
2706666743,TRUE,FALSE
1812800822,FALSE,FALSE
2907851577,TRUE,TRUE
2304685573,FALSE,TRUE
2009851527,TRUE,TRUE
2404624568,TRUE,FALSE
1408774035,TRUE,TRUE
0808915045,FALSE,TRUE
0908700891,TRUE,FALSE
1802591197,TRUE,TRUE
3110725478,TRUE,FALSE
1105808762,TRUE,TRUE
0701865653,TRUE,FALSE
2912947151,TRUE,TRUE
1110640504,TRUE,TRUE
0206619525,FALSE,TRUE
0804866146,TRUE,TRUE
3011953531,TRUE,TRUE
1212505502,TRUE,TRUE
2702986242,FALSE,FALSE
0712639301,FALSE,TRUE
1903620126,FALSE,TRUE
2511825398,FALSE,FALSE
3101609385,TRUE,FALSE
0907985978,TRUE,TRUE
0707730059,TRUE,FALSE
1502889511,TRUE,TRUE
1105505689,FALSE,FALSE
1607574064,TRUE,TRUE
1407845220,FALSE,TRUE
0506504979,TRUE,FALSE
1201863885,TRUE,FALSE
1707913595,TRUE,FALSE
0701996883,TRUE,FALSE
1311631612,FALSE,TRUE
2201505764,TRUE,TRUE
2301704473,FALSE,FALSE
0501786606,TRUE,TRUE
2507504240,FALSE,FALSE
1109729542,FALSE,FALSE
0812984727,FALSE,TRUE
0701885399,FALSE,TRUE
1211752317,TRUE,TRUE
2412994491,TRUE,FALSE
1807962358,TRUE,FALSE
1110899790,TRUE,FALSE
1501861702,FALSE,TRUE
0703892747,FALSE,FALSE
1208763623,TRUE,TRUE
1707913333,TRUE,TRUE
2001701489,FALSE,FALSE
1504692560,TRUE,TRUE
1907978841,TRUE,FALSE
2106532069,TRUE,FALSE
2806927079,FALSE,FALSE
0612880248,FALSE,FALSE
0808795723,FALSE,TRUE
0106930181,TRUE,TRUE
1006703039,TRUE,TRUE
1607952064,TRUE,TRUE
2611987907,FALSE,TRUE
2503954103,TRUE,TRUE
2608719483,TRUE,TRUE
1406739687,FALSE,TRUE
2606721586,TRUE,FALSE
0305739792,FALSE,TRUE
0903697600,TRUE,FALSE
3011771479,TRUE,TRUE
0909531931,TRUE,FALSE
1401697601,FALSE,FALSE
2312862346,TRUE,FALSE
3103671183,FALSE,FALSE
2201671247,FALSE,TRUE
0409740819,TRUE,TRUE
1308967255,FALSE,TRUE
2809820394,FALSE,FALSE
1804921095,TRUE,FALSE
0306856625,FALSE,FALSE
2807684446,FALSE,TRUE
2804970938,FALSE,TRUE
0111850736,FALSE,FALSE
3012826038,TRUE,TRUE
0511656901,FALSE,FALSE
0709817298,TRUE,TRUE
0409750396,FALSE,FALSE
1203946040,TRUE,FALSE
3101877973,TRUE,TRUE
0801587906,TRUE,FALSE
0501523971,TRUE,FALSE
0208780366,FALSE,TRUE
0102960969,TRUE,FALSE
0203679413,TRUE,TRUE
0412840210,FALSE,FALSE
1705812960,TRUE,FALSE
1707985321,FALSE,FALSE
1308701492,FALSE,TRUE
0708504277,FALSE,FALSE
0812743881,FALSE,TRUE
0409921272,TRUE,TRUE
1201832014,FALSE,FALSE
0205770331,FALSE,FALSE
0207657028,TRUE,FALSE
1105842073,TRUE,TRUE
0204824259,TRUE,FALSE
2004940808,FALSE,FALSE
0207712538,FALSE,TRUE
2706691869,TRUE,FALSE
1308920878,FALSE,TRUE
3009984676,TRUE,TRUE
2111636028,FALSE,FALSE
3006763273,TRUE,FALSE
1712957834,FALSE,FALSE
0904703498,FALSE,FALSE
0911548254,FALSE,TRUE
2903857016,TRUE,TRUE
2201731434,TRUE,FALSE
2208843842,FALSE,FALSE
0106969652,FALSE,TRUE
1207679585,FALSE,FALSE
1205673074,TRUE,TRUE
1902667282,FALSE,FALSE
0507788287,TRUE,FALSE
1210734045,TRUE,FALSE
2308842664,FALSE,FALSE
1602816370,FALSE,FALSE
1702944617,FALSE,TRUE
1103698388,TRUE,TRUE
2201590385,FALSE,TRUE
1806778894,TRUE,FALSE
0206877594,FALSE,FALSE
3105723095,FALSE,FALSE
0707782745,FALSE,FALSE
0407699131,TRUE,FALSE
2404948810,FALSE,FALSE
2408839831,TRUE,FALSE
0908680972,TRUE,FALSE
0112660502,TRUE,TRUE
0302919653,FALSE,TRUE
0806863873,FALSE,FALSE
2202791894,TRUE,TRUE
2907774757,TRUE,TRUE
1611808715,FALSE,TRUE
0408859490,FALSE,FALSE
2611834815,TRUE,FALSE
0302868671,FALSE,FALSE
1504616846,TRUE,FALSE
1510672321,TRUE,TRUE
1705870587,TRUE,FALSE
3108756231,FALSE,TRUE
3010939355,TRUE,FALSE
2911727049,TRUE,TRUE
1204522673,FALSE,FALSE
2412834749,FALSE,TRUE
2911640573,FALSE,TRUE
2201966398,TRUE,TRUE
2608796957,TRUE,FALSE
0409871398,TRUE,FALSE
2904682278,FALSE,FALSE
1906998432,FALSE,FALSE
2410716204,FALSE,TRUE
3103831819,FALSE,TRUE
0909873072,TRUE,TRUE
0504765756,TRUE,TRUE
2712963449,FALSE,FALSE
0305655738,TRUE,TRUE
0505865628,TRUE,TRUE
1704628892,TRUE,FALSE
0112673171,TRUE,TRUE
0103809596,TRUE,TRUE
2204831678,TRUE,TRUE
2005897425,FALSE,FALSE
1203831804,FALSE,FALSE
0310948233,TRUE,TRUE
2402975264,TRUE,TRUE
2802752916,FALSE,FALSE
2912651643,TRUE,TRUE
2607970280,TRUE,FALSE
2611795079,TRUE,TRUE
1702848961,FALSE,FALSE
0412787686,FALSE,FALSE
2410916489,FALSE,FALSE
1308758564,TRUE,FALSE
2202983626,FALSE,TRUE
0706956690,TRUE,TRUE
2105684682,FALSE,FALSE
1103954015,FALSE,FALSE
3006875384,FALSE,FALSE
1008832587,FALSE,TRUE
3011542486,TRUE,FALSE
2811680105,TRUE,TRUE
0106941840,FALSE,FALSE
2612843993,FALSE,TRUE
1509779224,FALSE,FALSE
0804860404,TRUE,FALSE
2807787401,TRUE,TRUE
2802660101,FALSE,FALSE
2911812116,FALSE,FALSE
1312655381,TRUE,TRUE
2811985163,TRUE,TRUE
2510933615,FALSE,TRUE
0612554866,FALSE,FALSE
1706848335,TRUE,FALSE
1508771686,TRUE,TRUE
2210825638,FALSE,TRUE
2502760547,TRUE,FALSE
0410806882,TRUE,TRUE
2011683190,FALSE,TRUE
2201953497,FALSE,FALSE
2910777217,TRUE,TRUE
2503512020,FALSE,TRUE
2002952407,FALSE,FALSE
1007696262,FALSE,FALSE
0203936244,FALSE,FALSE
0610906841,FALSE,TRUE
2810590720,FALSE,FALSE
1403595887,TRUE,TRUE
1508829872,TRUE,FALSE
2705768190,FALSE,TRUE
1809755020,TRUE,TRUE
0712791684,FALSE,FALSE
1010531912,TRUE,FALSE
0808708342,TRUE,TRUE
2405888714,FALSE,FALSE
0711624480,TRUE,TRUE
2512607048,TRUE,TRUE
1505839818,FALSE,FALSE
0705769723,TRUE,FALSE
1903948214,FALSE,FALSE
1704759435,TRUE,FALSE
2412979804,TRUE,TRUE
1003852266,FALSE,FALSE
1511994343,TRUE,FALSE
2010535683,FALSE,FALSE
1602830475,TRUE,TRUE
2208990190,TRUE,FALSE
0512803503,FALSE,TRUE
1905948451,FALSE,FALSE
3105994323,FALSE,FALSE
1703697178,FALSE,TRUE
2311745136,FALSE,TRUE
2403955478,FALSE,TRUE
0608632830,FALSE,TRUE
0202838172,TRUE,FALSE
2306815576,TRUE,TRUE
1511868684,TRUE,FALSE
0101914459,TRUE,FALSE
2801758672,TRUE,TRUE
0911835961,TRUE,FALSE
0806773259,FALSE,TRUE
2411817263,TRUE,FALSE
0411652098,FALSE,TRUE
1802864312,TRUE,TRUE
2510654705,TRUE,FALSE
1612818895,FALSE,TRUE
2601870330,FALSE,FALSE
2411691974,TRUE,FALSE
2802562666,FALSE,TRUE
2911560264,FALSE,FALSE
1607938506,TRUE,TRUE
2808871176,TRUE,TRUE
1801782766,TRUE,FALSE
2507967607,FALSE,FALSE
2003978107,FALSE,FALSE
2905671151,FALSE,FALSE
2701744618,FALSE,TRUE
1906743834,TRUE,TRUE
0812988313,FALSE,TRUE
0808813259,FALSE,FALSE
0602886639,TRUE,TRUE
0405707162,FALSE,TRUE
2202667651,TRUE,TRUE
1307894917,TRUE,FALSE
0409726627,TRUE,TRUE
2808835387,TRUE,FALSE
1012953954,TRUE,FALSE
1110546034,TRUE,TRUE
1106756432,FALSE,FALSE
2401729052,TRUE,TRUE
2102769567,FALSE,FALSE
0511886063,FALSE,FALSE
1103571439,FALSE,TRUE
0609737296,TRUE,FALSE
2802729627,TRUE,FALSE
2307806062,FALSE,FALSE
1012888779,FALSE,FALSE
1405570802,TRUE,FALSE
0210887118,TRUE,TRUE
2109755815,FALSE,TRUE
3101981032,FALSE,FALSE
2310826696,FALSE,FALSE
1809824077,FALSE,FALSE
1208943507,FALSE,FALSE
2502824827,TRUE,TRUE
2602885897,TRUE,TRUE
1308560604,TRUE,FALSE
2201701210,TRUE,TRUE
1610975545,FALSE,FALSE
2106608010,TRUE,FALSE
2801989762,TRUE,FALSE
1904577594,TRUE,FALSE
1503806175,TRUE,FALSE
1203716455,FALSE,TRUE
1507695707,TRUE,FALSE
1602856108,FALSE,TRUE
0509716486,TRUE,FALSE
2907708076,TRUE,TRUE
3009714724,FALSE,TRUE
2112934339,TRUE,FALSE
1812505167,FALSE,TRUE
1212979716,FALSE,TRUE
2802822929,FALSE,TRUE
2209921611,FALSE,FALSE
1201787558,TRUE,TRUE
3006627743,TRUE,FALSE
2103895560,TRUE,FALSE
2806955482,TRUE,FALSE
3008957297,FALSE,TRUE
2411870914,TRUE,FALSE
2707783053,FALSE,FALSE
1106799451,FALSE,TRUE
0210809785,TRUE,FALSE
2011613169,FALSE,TRUE
1608939239,TRUE,TRUE
1007782686,FALSE,FALSE
1710812521,FALSE,TRUE
1607680380,TRUE,TRUE
2802659913,TRUE,TRUE
1403830786,TRUE,FALSE
1503926266,FALSE,TRUE
1511835635,TRUE,FALSE
1805868207,FALSE,FALSE
1807930229,TRUE,FALSE
0801844814,TRUE,FALSE
1204840748,FALSE,FALSE
1908832122,TRUE,TRUE
2101565049,TRUE,FALSE
0304957700,FALSE,FALSE
2001896301,TRUE,TRUE
0106854627,TRUE,FALSE
0210808677,FALSE,FALSE
3006798304,FALSE,FALSE
1007838645,FALSE,TRUE
2201869812,FALSE,FALSE
2609922200,TRUE,TRUE
2002500841,FALSE,FALSE
1301827192,FALSE,TRUE
3108873148,FALSE,TRUE
3108999506,TRUE,FALSE
0909896672,TRUE,TRUE
2810782031,FALSE,TRUE
2209792406,FALSE,TRUE
0607858995,FALSE,TRUE
1607604638,FALSE,TRUE
1911855704,FALSE,FALSE
2405756496,TRUE,FALSE
1504886149,TRUE,TRUE
1912828153,TRUE,FALSE
1307592817,TRUE,TRUE
1905691314,TRUE,TRUE
1702881111,FALSE,TRUE
1810771387,TRUE,TRUE
1110727364,TRUE,TRUE
1902766398,TRUE,TRUE
0207845300,TRUE,TRUE
1002963314,TRUE,TRUE
1509849505,FALSE,FALSE
0707644898,TRUE,TRUE
2405520362,FALSE,TRUE
2511763063,TRUE,FALSE
2609705007,FALSE,FALSE
1910891567,FALSE,TRUE
1606864208,FALSE,FALSE
1512624136,TRUE,TRUE
1212955185,TRUE,FALSE
2801813437,FALSE,FALSE
2801996883,FALSE,FALSE
1102850436,FALSE,TRUE
1101969624,TRUE,FALSE
1604890142,FALSE,TRUE
1312808914,FALSE,FALSE
2111909972,TRUE,TRUE
0512870506,FALSE,FALSE
3105644732,TRUE,FALSE
0403698086,FALSE,TRUE
1312920654,TRUE,TRUE
1911653462,TRUE,TRUE
0608772807,TRUE,TRUE
2303668402,FALSE,FALSE
1006874129,TRUE,TRUE
0411762199,TRUE,TRUE
1608967181,TRUE,TRUE
1006929448,FALSE,FALSE
3007612313,TRUE,FALSE
2204564669,FALSE,FALSE
3004832255,FALSE,TRUE
2111536218,TRUE,TRUE
3008877927,TRUE,TRUE
2102712208,FALSE,TRUE
0805913105,TRUE,TRUE
1910830932,TRUE,TRUE
1904811937,FALSE,FALSE
2403537778,TRUE,FALSE
1811930405,TRUE,TRUE
0102630328,TRUE,FALSE
2702871545,FALSE,TRUE
2511968250,FALSE,TRUE
1903812114,TRUE,FALSE
2705737780,FALSE,TRUE
2903966015,TRUE,FALSE
1403601408,FALSE,TRUE
2901964226,FALSE,TRUE
2802845412,TRUE,FALSE
0810745661,FALSE,TRUE
2308949352,FALSE,FALSE
2301761722,TRUE,TRUE
2102786229,FALSE,TRUE
1806887473,FALSE,FALSE
2907759526,TRUE,FALSE
1105834922,FALSE,TRUE
1009803771,TRUE,TRUE
2804953400,FALSE,TRUE
2912551848,TRUE,TRUE
3008852998,TRUE,TRUE
1305949926,TRUE,FALSE
3009923439,TRUE,TRUE
0811963895,FALSE,FALSE
1704737463,TRUE,FALSE
2306765393,TRUE,TRUE
2805988400,TRUE,TRUE
0105806994,TRUE,FALSE
2802766057,FALSE,TRUE
1506892754,FALSE,TRUE
2601913785,TRUE,FALSE
3010870019,FALSE,TRUE
2812649746,FALSE,TRUE
0409834672,FALSE,FALSE
2809718830,FALSE,FALSE
1511687387,TRUE,FALSE
1804854485,FALSE,TRUE
0707866173,TRUE,TRUE
2010634748,TRUE,FALSE
2210734894,TRUE,FALSE
2210641834,TRUE,TRUE
1703890543,FALSE,FALSE
1312661947,FALSE,FALSE
2311968791,TRUE,FALSE
2106754874,TRUE,TRUE
2908638805,FALSE,TRUE
1406832392,TRUE,TRUE
2601865859,FALSE,FALSE
3011698679,TRUE,FALSE
0804584981,TRUE,FALSE
2506821806,FALSE,TRUE
1012774602,TRUE,TRUE
2112756494,TRUE,TRUE
0402779903,FALSE,FALSE
2911745712,TRUE,TRUE
2204897496,TRUE,FALSE
1502781877,FALSE,TRUE
2101670605,FALSE,TRUE
2912971837,FALSE,TRUE
0407977081,TRUE,TRUE
0305791537,FALSE,FALSE
0511935538,TRUE,TRUE
2007686023,FALSE,FALSE
1010971704,TRUE,FALSE
1805882525,TRUE,TRUE
0704503880,TRUE,FALSE
1805731023,FALSE,TRUE
1907996573,FALSE,TRUE
1901760317,TRUE,FALSE
0906910756,FALSE,FALSE
3001646803,TRUE,TRUE
0106948885,FALSE,FALSE
0901862840,TRUE,FALSE
0607732976,TRUE,FALSE
0804881175,FALSE,TRUE
2512982635,FALSE,FALSE
0804669405,TRUE,TRUE
3011643857,TRUE,TRUE
0811656971,TRUE,FALSE
2909747420,TRUE,TRUE
1402669403,TRUE,TRUE
1409806635,TRUE,TRUE
2403779868,FALSE,FALSE
1812757960,TRUE,TRUE
2003618913,FALSE,TRUE
2212800328,FALSE,FALSE
0704850804,TRUE,TRUE
0104662013,FALSE,TRUE
0808779746,TRUE,TRUE
0601884708,TRUE,FALSE
1605848329,TRUE,FALSE
2803615598,FALSE,TRUE
1307855595,TRUE,TRUE
1105898529,TRUE,FALSE
2505770818,TRUE,FALSE
2204955679,FALSE,TRUE
2802666649,FALSE,FALSE
1911848955,TRUE,FALSE
1708596376,TRUE,TRUE
2708691290,FALSE,TRUE
1006575682,FALSE,FALSE
0904512215,FALSE,FALSE
0503963636,TRUE,TRUE
2805829150,TRUE,FALSE
2905593404,FALSE,FALSE
1312799920,FALSE,TRUE
1201875759,TRUE,FALSE
0607834735,FALSE,TRUE
2010984444,TRUE,TRUE
1108560505,TRUE,FALSE
0410918989,FALSE,FALSE
1311997256,FALSE,TRUE
0207794254,TRUE,TRUE
0107885006,FALSE,TRUE
2506796284,TRUE,FALSE
1403734201,TRUE,FALSE
0105716653,FALSE,FALSE
1106854520,TRUE,TRUE
0602644771,FALSE,FALSE
2305898166,FALSE,FALSE
1010986689,TRUE,FALSE
1902677562,FALSE,TRUE
2310522211,FALSE,TRUE
0510762407,TRUE,TRUE
1604944732,TRUE,FALSE
2011939387,TRUE,TRUE
0505847247,TRUE,TRUE
1411813278,FALSE,TRUE
2106922991,FALSE,TRUE
1006851425,TRUE,FALSE
1508713146,TRUE,TRUE
2104820634,FALSE,FALSE
1410650345,TRUE,FALSE
0601957539,TRUE,FALSE
2802513220,TRUE,TRUE
1601738465,FALSE,FALSE
2504588781,TRUE,TRUE
2101757022,TRUE,TRUE
1901773675,FALSE,FALSE
2803710386,TRUE,TRUE
2802796169,FALSE,TRUE
2901963074,FALSE,FALSE
2901773893,FALSE,TRUE
1804948080,TRUE,FALSE
2210858681,FALSE,FALSE
0311967873,TRUE,TRUE
0607683394,FALSE,FALSE
2509984565,FALSE,FALSE
1406913323,FALSE,TRUE
2711730011,FALSE,TRUE
1304776491,TRUE,TRUE
2503607051,TRUE,TRUE
1302736402,FALSE,FALSE
1010832681,TRUE,TRUE
2508959710,TRUE,TRUE
2706772335,TRUE,TRUE
2809764161,TRUE,FALSE
2511660339,TRUE,FALSE
1811656284,FALSE,FALSE
0701899751,TRUE,TRUE
0507675808,FALSE,TRUE
1402567606,TRUE,TRUE
1609974143,FALSE,TRUE
2504718217,FALSE,TRUE
1304655107,TRUE,FALSE
2407801018,TRUE,TRUE
2611965151,FALSE,FALSE
2004906076,TRUE,TRUE
2106670685,TRUE,FALSE
0901766345,TRUE,TRUE
0306898806,TRUE,FALSE
0205758618,FALSE,TRUE
1107691014,TRUE,FALSE
3004671902,FALSE,FALSE
2303868033,TRUE,FALSE
2408697231,TRUE,FALSE
2905762241,FALSE,FALSE
1705720937,TRUE,TRUE
0106932996,TRUE,FALSE
2802847812,FALSE,TRUE
3006765975,TRUE,TRUE
2801742057,FALSE,TRUE
0101840005,TRUE,FALSE
2711760751,FALSE,FALSE
0805941176,FALSE,FALSE
2309799238,TRUE,TRUE
1709848458,FALSE,FALSE
3101756879,TRUE,FALSE
2701857363,TRUE,FALSE
0712813652,TRUE,TRUE
2908868883,FALSE,FALSE
1512814576,TRUE,TRUE
1603828902,TRUE,TRUE
1002937741,FALSE,TRUE
1805862607,FALSE,FALSE
0107616337,FALSE,FALSE
2410860155,FALSE,TRUE
2710858414,TRUE,TRUE
2602740277,FALSE,TRUE
2206581840,TRUE,TRUE
0312924477,TRUE,FALSE
